"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-253 0.452793903200287 3 88 "GO:0006479;GO:0008213;GO:0016571" "protein methylation" 0.744694931770718
-217 0.417360587431151 4 140 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.72115199581478
-988 0.0319250959053571 2 47 "GO:0006487" "protein N-linked glycosylation" 0.203561123269289
505 0.548769959372484 4 14 "GO:0006491" "N-glycan processing" 0.806179260020592
-255 0.591599989814789 5 44 "GO:0006493" "protein O-linked glycosylation" 0.827441297460652
-763 0.101217764103809 2 46 "GO:0006497" "protein lipidation" 0.374668199141079
65 0.930357605004815 3 18 "GO:0006505;GO:0006506" "GPI anchor metabolic process" 0.974264757373381
92 0.416837386081545 4 847 "GO:0006508" "proteolysis" 0.72115199581478
772 0.220880183985353 3 25 "GO:0006509" "membrane protein ectodomain proteolysis" 0.549057757393114
812 0.0522504440512215 2 57 "GO:0006513" "protein monoubiquitination" 0.267638385640146
1230 0.0892868577120812 3 19 "GO:0006515" "protein quality control for misfolded or incompletely synthesized proteins" 0.351831878887583
-1663 0.0296605454890909 2 17 "GO:0006516" "glycoprotein catabolic process" 0.195349281115942
491 0.486265887793143 2 20 "GO:0006517" "protein deglycosylation" 0.766912672845155
80 0.697188746957728 2 241 "GO:0006518" "peptide metabolic process" 0.87791317221391
151 0.476642695914332 2 224 "GO:0006520" "amino acid metabolic process" 0.760742016626531
-144 0.8798563565566 3 11 "GO:0006521" "regulation of cellular amino acid metabolic process" 0.952614083630463
-3 0.9973421615322 2 18 "GO:0006525" "arginine metabolic process" 0.999510296665966
891 0.327846228226779 3 12 "GO:0006527" "arginine catabolic process" 0.656832295578206
-346 0.583287507209911 2 25 "GO:0006536" "glutamate metabolic process" 0.824079590808588
130 0.865017957892238 2 17 "GO:0006541" "glutamine metabolic process" 0.947263268476457
-54 0.945850803742368 2 16 "GO:0006544" "glycine metabolic process" 0.978880781653981
236 0.803818047786774 3 11 "GO:0006555" "methionine metabolic process" 0.926861351207267
-1025 0.281047062180981 2 11 "GO:0006563" "L-serine metabolic process" 0.612589577614337
104 0.90189765493589 2 14 "GO:0006568;GO:0006586" "indolalkylamine metabolic process" 0.962441710475568
223 0.791738816839034 2 14 "GO:0006570" "tyrosine metabolic process" 0.923328091481899
59 0.856655638052334 2 95 "GO:0006575" "cellular modified amino acid metabolic process" 0.945459059473608
-812 0.393014759074338 3 11 "GO:0006577" "amino-acid betaine metabolic process" 0.704705577336717
-21 0.965701287351821 5 42 "GO:0006584;GO:0009712" "catecholamine metabolic process" 0.987551671404591
-106 0.878036054187045 2 21 "GO:0006590;GO:0042403" "thyroid hormone metabolic process" 0.951962890358015
-195 0.823485700393003 2 13 "GO:0006591" "ornithine metabolic process" 0.932174872847583
-925 0.169087343727744 6 22 "GO:0006595;GO:0006596" "polyamine metabolic process" 0.478892499010185
-67 0.802677930486071 2 141 "GO:0006605" "protein targeting" 0.926506982628582
513 0.0849334491596703 3 113 "GO:0006606;GO:0051170" "import into nucleus" 0.343876509752321
-109 0.896725455069221 2 14 "GO:0006607" "NLS-bearing protein import into nucleus" 0.962044297851782
10 0.984440712739475 6 35 "GO:0006611" "protein export from nucleus" 0.995235018800215
550 0.259199186400867 5 42 "GO:0006612" "protein targeting to membrane" 0.594391840909527
734 0.351994020406785 2 16 "GO:0006613" "cotranslational protein targeting to membrane" 0.675918285751904
-432 0.561392859486455 2 18 "GO:0006621;GO:0035437" "maintenance of protein localization in endoplasmic reticulum" 0.813587262569179
308 0.563976638185357 2 35 "GO:0006622;GO:0061462" "protein localization to lysosome" 0.815281374109281
-417 0.355485195071847 2 49 "GO:0006623;GO:0072666;GO:0072665" "protein localization to vacuole" 0.676562687842063
-1710 0.0504893302837134 5 13 "GO:0006625;GO:0072663;GO:0072662;GO:0016558" "protein targeting to peroxisome" 0.263000918201038
429 0.543106290759983 4 20 "GO:0006626" "protein targeting to mitochondrion" 0.802845235059332
217 0.0466344453641053 3 910 "GO:0006629" "lipid metabolic process" 0.25198865353969
339 0.094247219739439 3 248 "GO:0006631" "fatty acid metabolic process" 0.36150041003175
207 0.460562388476102 2 128 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.75130665636052
756 0.0875169200561931 5 51 "GO:0006635" "fatty acid beta-oxidation" 0.348104401604012
165 0.760748245328451 4 34 "GO:0006636" "unsaturated fatty acid biosynthetic process" 0.906917354787732
245 0.493935613257998 5 78 "GO:0006637;GO:0033875;GO:0034032;GO:0035383;GO:0033865" "purine nucleoside bisphosphate metabolic process" 0.771094878807779
851 0.0340455715542143 4 62 "GO:0006639;GO:0006638" "neutral lipid metabolic process" 0.21126382111151
1240 0.00917621980101323 2 44 "GO:0006641" "triglyceride metabolic process" 0.104682071607772
168 0.353249354441067 2 313 "GO:0006644;GO:0006650;GO:0046486" "phospholipid metabolic process" 0.675946174918004
-1082 0.100065808083913 2 23 "GO:0006654;GO:0046473" "phosphatidic acid metabolic process" 0.372921079439643
-1547 0.0498082008568078 3 16 "GO:0006656" "phosphatidylcholine biosynthetic process" 0.26181961909907
1045 0.271880302899038 2 11 "GO:0006658" "phosphatidylserine metabolic process" 0.605491882301722
-361 0.298853130353483 3 83 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 0.632849302218446
-378 0.140537275042108 2 153 "GO:0006665;GO:0006643" "membrane lipid metabolic process" 0.440732542819128
-96 0.906470598597749 6 15 "GO:0006670;GO:0046519" "sphingoid metabolic process" 0.963094769069259
-89 0.806950325643384 4 75 "GO:0006672" "ceramide metabolic process" 0.926861351207267
-1326 0.183596033759448 2 10 "GO:0006677" "glycosylceramide metabolic process" 0.497609290111226
-555 0.49534789850926 2 15 "GO:0006684" "sphingomyelin metabolic process" 0.772374214711587
-714 0.0909896326931739 3 56 "GO:0006687" "glycosphingolipid metabolic process" 0.355482646579447
-409 0.493054970053537 2 28 "GO:0006688" "glycosphingolipid biosynthetic process" 0.770241752608202
-469 0.638144963151727 7 10 "GO:0006689" "ganglioside catabolic process" 0.849943857264213
571 0.0608277442208926 2 108 "GO:0006690" "icosanoid metabolic process" 0.289088557585892
825 0.13297607525224 3 33 "GO:0006691" "leukotriene metabolic process" 0.427310489204748
529 0.358219678313123 5 30 "GO:0006693;GO:0006692" "prostanoid metabolic process" 0.67892864873441
665 0.0337839116967336 2 102 "GO:0006694" "steroid biosynthetic process" 0.210464639083705
148 0.775517054240207 2 37 "GO:0006695;GO:0016126;GO:1902653" "sterol biosynthetic process" 0.913188664124484
522 0.507822823508421 2 16 "GO:0006699" "bile acid biosynthetic process" 0.780874988783796
2144 0.0240842521667745 3 11 "GO:0006700" "C21-steroid hormone biosynthetic process" 0.173753368527121
1272 0.0299969901642682 2 29 "GO:0006706" "steroid catabolic process" 0.196429154342722
1977 0.0474319057420416 3 10 "GO:0006707;GO:0016127" "sterol catabolic process" 0.25398091013347
355 0.267024307780316 2 98 "GO:0006721;GO:0006720" "isoprenoid metabolic process" 0.601493666053777
220 0.666901251883189 2 38 "GO:0006730" "one-carbon metabolic process" 0.864513347748392
1965 0.0308307267567254 3 12 "GO:0006734" "NADH metabolic process" 0.200182606124654
-676 0.265407689804721 3 27 "GO:0006739" "NADP metabolic process" 0.599181904994987
517 0.294138251720446 2 41 "GO:0006749" "glutathione metabolic process" 0.626340246036052
-176 0.859552534921215 6 10 "GO:0006750;GO:0019184" "nonribosomal peptide biosynthetic process" 0.946755950006549
-351 0.371066948040403 2 65 "GO:0006754" "ATP biosynthetic process" 0.688939089857038
334 0.360646589529419 3 75 "GO:0006766" "vitamin metabolic process" 0.681106422667194
190 0.690252540332705 4 44 "GO:0006767" "water-soluble vitamin metabolic process" 0.875329578247657
535 0.344928137957836 2 31 "GO:0006775" "fat-soluble vitamin metabolic process" 0.671379274996561
113 0.801478026569543 4 49 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 0.926506982628582
-158 0.805889818853614 2 24 "GO:0006783;GO:0006779;GO:0033014" "porphyrin-containing compound biosynthetic process" 0.926861351207267
23 0.916369132996333 3 206 "GO:0006790" "sulfur compound metabolic process" 0.966775384978685
832 0.141913049302455 2 31 "GO:0006801" "superoxide metabolic process" 0.442937818066566
219 0.456910687842421 2 116 "GO:0006805" "xenobiotic metabolic process" 0.74771834808393
688 0.38313271842045 2 16 "GO:0006808;GO:0048087;GO:0046666" "positive regulation of developmental pigmentation" 0.698948093359032
1452 0.0213608359792602 2 25 "GO:0006809;GO:0046209;GO:2001057" "nitric oxide metabolic process" 0.163966711342909
-13 0.916111463974587 5 712 "GO:0006812;GO:0006811" "monoatomic ion transport" 0.966775384978685
-250 0.38413177924076 2 122 "GO:0006814" "sodium ion transport" 0.700409916050826
58 0.785119283081623 2 226 "GO:0006816" "calcium ion transport" 0.918623994379838
-1251 0.209671663802728 4 10 "GO:0006825" "copper ion transport" 0.534320823731662
525 0.270288549785152 4 44 "GO:0006826" "iron ion transport" 0.604480525231227
1348 0.109641257599597 3 14 "GO:0006828" "manganese ion transport" 0.390004782047949
1079 0.185294481226034 8 15 "GO:0006829;GO:0071577" "zinc ion transport" 0.500483102494443
-811 0.250166047624357 2 20 "GO:0006833" "water transport" 0.584820222894668
-34 0.929820693704207 7 68 "GO:0006835" "dicarboxylic acid transport" 0.974264757373381
237 0.476788646050599 2 90 "GO:0006836" "neurotransmitter transport" 0.760742016626531
1009 0.311433390533412 2 10 "GO:0006837" "serotonin transport" 0.64104774736653
-308 0.447163204086275 4 61 "GO:0006839" "mitochondrial transport" 0.739981046511606
-31 0.969260937832445 4 15 "GO:0006855" "xenobiotic transmembrane transport" 0.98841166238951
63 0.933949428911644 2 17 "GO:0006858;GO:0003351" "extracellular transport" 0.97630541208224
94 0.778493793597913 3 90 "GO:0006865" "amino acid transport" 0.91412541734243
353 0.0958305066129268 2 226 "GO:0006869" "lipid transport" 0.365408300649787
179 0.398191598333802 5 227 "GO:0006874;GO:0055074" "calcium ion homeostasis" 0.707112198890149
215 0.629914015223015 2 50 "GO:0006879" "intracellular iron ion homeostasis" 0.846554438393161
677 0.283142046697684 2 25 "GO:0006882" "intracellular zinc ion homeostasis" 0.614830351048668
-73 0.911448166359202 2 23 "GO:0006883" "intracellular sodium ion homeostasis" 0.964595052092728
-606 0.300862002819396 3 29 "GO:0006884" "cell volume homeostasis" 0.634118504239523
61 0.663476532377156 2 534 "GO:0006886" "intracellular protein transport" 0.862800229692155
214 0.385825314552162 2 165 "GO:0006887" "exocytosis" 0.7010252687217
83 0.808447663029824 3 85 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.926861351207267
-397 0.42691642771518 3 40 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 0.726017219945195
-77 0.908316427862003 3 22 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.963714322771883
30 0.933463098483564 5 79 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.976154055109856
121 0.808581020749531 3 40 "GO:0006893" "Golgi to plasma membrane transport" 0.926861351207267
-98 0.910670798678322 2 13 "GO:0006895" "Golgi to endosome transport" 0.964595052092728
1057 0.194237333406283 3 15 "GO:0006896" "Golgi to vacuole transport" 0.512848858535489
156 0.29599180265817 2 466 "GO:0006897" "endocytosis" 0.628522436782203
263 0.262290833531637 3 183 "GO:0006898" "receptor-mediated endocytosis" 0.596892259612465
165 0.781485530283336 2 28 "GO:0006900" "vesicle budding from membrane" 0.91670440066315
-526 0.377555303387632 2 28 "GO:0006901" "vesicle coating" 0.695099819735217
629 0.424831123934922 2 16 "GO:0006903" "vesicle targeting" 0.72562855922193
-534 0.338921914156567 3 32 "GO:0006904" "vesicle docking involved in exocytosis" 0.665898476554146
-1827 0.0546918801787529 2 11 "GO:0006907" "pinocytosis" 0.273756316638492
757 0.0168298408447526 2 100 "GO:0006909" "phagocytosis" 0.14778203103678
512 0.426176788731136 2 24 "GO:0006910" "phagocytosis, recognition" 0.726017219945195
-91 0.819705831397277 2 62 "GO:0006911;GO:0099024;GO:0010324" "membrane invagination" 0.93099137980246
312 0.148552762593135 4 217 "GO:0006913;GO:0051169" "nuclear transport" 0.453932478234605
-161 0.517176942182885 2 163 "GO:0006914;GO:0061919" "autophagy" 0.78650746414738
387 0.000613358344199072 4 841 "GO:0006915;GO:0012501;GO:0008219" "cell death" 0.0163188661376975
626 0.0577529016022282 4 92 "GO:0006919" "activation of cysteine-type endopeptidase activity involved in apoptotic process" 0.282633626737019
-352 0.723987500780156 8 10 "GO:0006924" "activation-induced cell death of T cells" 0.890259370124438
339 0.0367990719870003 2 391 "GO:0006935;GO:0042330;GO:0040011" "locomotion" 0.21917793521973
222 0.255744163446448 2 268 "GO:0006936;GO:0003012" "muscle system process" 0.591637206423786
54 0.831331442337101 2 155 "GO:0006937" "regulation of muscle contraction" 0.936225725953845
-399 0.267767495579663 4 77 "GO:0006939" "smooth muscle contraction" 0.601707052385555
124 0.768137479681239 3 56 "GO:0006940" "regulation of smooth muscle contraction" 0.910713883680837
604 0.0858781489134561 3 81 "GO:0006941" "striated muscle contraction" 0.344573157356553
370 0.458543298281153 2 40 "GO:0006949" "syncytium formation" 0.748807865772623
243 0.0148286244546622 2 1107 "GO:0006952" "defense response" 0.135904490528813
920 0.0763113154021609 2 37 "GO:0006953" "acute-phase response" 0.32569373086704
255 0.0833041380414062 3 480 "GO:0006954" "inflammatory response" 0.340756057117021
381 0.000329488254128798 2 967 "GO:0006955" "immune response" 0.010323924650614
-1 0.997803626446409 2 53 "GO:0006956" "complement activation" 0.999755426628547
72 0.927728539551562 2 16 "GO:0006957" "complement activation, alternative pathway" 0.973555330601571
310 0.550588651563865 4 37 "GO:0006958" "complement activation, classical pathway" 0.807319873953377
85 0.702324864801756 2 207 "GO:0006959" "humoral immune response" 0.879575557385519
559 0.163576454965286 2 62 "GO:0006968" "cellular defense response" 0.473375679466396
1027 0.00185696791443394 2 92 "GO:0006970" "response to osmotic stress" 0.0343800083756645
3018 0.00246650540520198 2 10 "GO:0006971" "hypotonic response" 0.0424275743208251
1008 0.0910563464562259 2 28 "GO:0006972" "hyperosmotic response" 0.355482646579447
403 0.00172790700929075 2 637 "GO:0006974" "DNA damage response" 0.0328198307282766
1409 0.00144144759405653 2 51 "GO:0006977;GO:0031571;GO:0044819" "mitotic G1 DNA damage checkpoint signaling" 0.0292734511392097
624 0.364903229412726 5 21 "GO:0006978;GO:0042772" "DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator" 0.683524892110302
639 0.000158312579563462 2 359 "GO:0006979" "response to oxidative stress" 0.00629156027403069
320 0.725044161388442 3 12 "GO:0006983" "ER overload response" 0.890350430578072
202 0.701181207435894 4 36 "GO:0006984" "ER-nucleus signaling pathway" 0.879458689855369
391 0.219594428203371 2 99 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 0.548215499239018
1038 0.274730545377428 2 11 "GO:0006991" "response to sterol depletion" 0.608635239615789
220 0.538953610884766 2 78 "GO:0006997" "nucleus organization" 0.800377679438012
-348 0.701870688880343 2 12 "GO:0006998" "nuclear envelope organization" 0.879508366976569
1385 0.0105276467333135 2 34 "GO:0007004;GO:0006278;GO:0010833" "RNA-templated DNA biosynthetic process" 0.113613264476754
42 0.840318470671239 2 239 "GO:0007005" "mitochondrion organization" 0.940487533331977
138 0.668850416468977 3 96 "GO:0007006" "mitochondrial membrane organization" 0.864666410522149
-564 0.460914121242459 4 17 "GO:0007007" "inner mitochondrial membrane organization" 0.751421070355362
-93 0.796048413307196 5 77 "GO:0007009" "plasma membrane organization" 0.925155898591146
-30 0.798040855777845 2 778 "GO:0007010" "cytoskeleton organization" 0.925759523184667
226 0.275285895557476 2 236 "GO:0007015" "actin filament organization" 0.608635239615789
94 0.498539381514624 2 543 "GO:0007017" "microtubule-based process" 0.774429767831407
118 0.584664366900259 3 217 "GO:0007018" "microtubule-based movement" 0.825302196803292
340 0.629763979300268 2 20 "GO:0007020" "microtubule nucleation" 0.846554438393161
533 0.324593822431354 4 34 "GO:0007026;GO:0031114" "regulation of microtubule depolymerization" 0.652917640551851
-179 0.751681969178136 2 31 "GO:0007029" "endoplasmic reticulum organization" 0.903059796095726
-197 0.523263374585566 2 105 "GO:0007030" "Golgi organization" 0.791118440557726
-528 0.453753966746976 2 20 "GO:0007031;GO:0015919;GO:0043574" "peroxisome organization" 0.746007769865749
-684 0.181422820911873 2 38 "GO:0007032" "endosome organization" 0.494887103197476
-43 0.893912437164828 2 98 "GO:0007033" "vacuole organization" 0.960143600962222
818 0.149079009224188 3 31 "GO:0007035" "vacuolar acidification" 0.453932478234605
-676 0.497766316837342 3 10 "GO:0007039" "protein catabolic process in the vacuole" 0.774191201288848
-96 0.846029437015483 4 41 "GO:0007040;GO:0080171" "lysosome organization" 0.941671086845264
-46 0.885511085215956 4 97 "GO:0007041;GO:0007034" "vacuolar transport" 0.954455483480373
595 0.436926066483146 3 17 "GO:0007042;GO:0035751" "lysosomal lumen acidification" 0.734583941096755
-156 0.573308920426017 2 131 "GO:0007043" "cell-cell junction assembly" 0.819916893650664
860 0.0335066721424895 5 61 "GO:0007044;GO:0150115" "cell-substrate junction organization" 0.209871954588148
-24 0.877809261591446 2 410 "GO:0007049" "cell cycle" 0.951940883541888
-214 0.446203367427268 2 127 "GO:0007051" "spindle organization" 0.739981046511606
-128 0.668565117747895 2 112 "GO:0007052;GO:1902850" "microtubule cytoskeleton organization involved in mitosis" 0.864666410522149
114 0.720634996916939 3 99 "GO:0007059" "chromosome segregation" 0.889322473986057
-93 0.882257848022299 2 25 "GO:0007062" "sister chromatid cohesion" 0.952868789712154
271 0.622218314642761 5 33 "GO:0007063" "regulation of sister chromatid cohesion" 0.842985637376977
503 0.580577595792586 2 12 "GO:0007076" "mitotic chromosome condensation" 0.822136509417298
-1818 0.0558354483469772 2 11 "GO:0007077" "mitotic nuclear membrane disassembly" 0.277394418599216
621 0.0176121143305248 2 147 "GO:0007088;GO:0051783" "regulation of nuclear division" 0.150914213873084
1028 0.0614326730641286 2 33 "GO:0007095" "mitotic G2 DNA damage checkpoint signaling" 0.290764499820978
789 0.406353874784385 3 11 "GO:0007096" "regulation of exit from mitosis" 0.712443200845481
289 0.576987711413681 3 37 "GO:0007098" "centrosome cycle" 0.820789530301224
622 0.494744123964744 2 12 "GO:0007099" "centriole replication" 0.772095603072942
-95 0.863394048702078 2 33 "GO:0007127;GO:0007140" "meiosis I" 0.947228495316204
355 0.685152050195893 2 13 "GO:0007129" "homologous chromosome pairing at meiosis" 0.873010213212567
208 0.691936383468216 8 36 "GO:0007131;GO:0140527;GO:0035825" "homologous recombination" 0.875329578247657
-1024 0.146600090422588 2 20 "GO:0007141" "male meiosis I" 0.451362793220352
-156 0.824939233255135 2 20 "GO:0007143" "female meiotic nuclear division" 0.933015177945577
67 0.546344243074568 2 886 "GO:0007154" "cell communication" 0.804679540119412
162 0.137641205081579 2 909 "GO:0007155" "cell adhesion" 0.435976425747849
236 0.442392714857032 3 106 "GO:0007156" "homophilic cell adhesion via plasma membrane adhesion molecules" 0.738121757325703
92 0.852526922686247 3 41 "GO:0007157" "heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules" 0.943224775576592
-695 0.363905329308773 4 17 "GO:0007158" "neuron cell-cell adhesion" 0.683524892110302
976 0.0092642817343795 4 71 "GO:0007159" "leukocyte cell-cell adhesion" 0.104934493355011
370 0.186231993984694 2 128 "GO:0007160" "cell-matrix adhesion" 0.500600287037574
514 0.00299896386346884 2 342 "GO:0007162" "negative regulation of cell adhesion" 0.0495527720809726
468 0.0400689544377442 2 195 "GO:0007163" "establishment or maintenance of cell polarity" 0.23075880845111
438 0.000187213067006168 2 776 "GO:0007167" "enzyme-linked receptor protein signaling pathway" 0.00690441791118748
1324 0.184192334018048 2 10 "GO:0007168" "receptor guanylyl cyclase signaling pathway" 0.498606376877981
384 0.00472099714175936 6 567 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.066353039096069
849 0.206932436422394 2 22 "GO:0007171" "activation of transmembrane receptor protein tyrosine kinase activity" 0.529682694007349
-514 0.542002269101326 2 14 "GO:0007172" "signal complex assembly" 0.802399411292908
368 0.283551304079021 2 85 "GO:0007173;GO:0038127" "ERBB signaling pathway" 0.61529235025278
160 0.866132174285451 7 11 "GO:0007175" "negative regulation of epidermal growth factor-activated receptor activity" 0.947552075599274
948 0.112079840167719 3 28 "GO:0007176" "regulation of epidermal growth factor-activated receptor activity" 0.395323690262574
409 0.0668989412849242 2 203 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.303100066955333
274 0.329908021316381 7 127 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.65838786938031
-302 0.701354015337296 -1 16 "GO:0007182" "obsolete common-partner SMAD protein phosphorylation" 0.879458689855369
-484 0.526749245094237 -1 17 "GO:0007183" "obsolete SMAD protein complex assembly" 0.792789428626978
100 0.431552296983686 2 655 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.728973398744993
-556 0.176529517197638 3 59 "GO:0007187" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.489357230475713
-109 0.597991722312 5 236 "GO:0007188" "adenylate cyclase-modulating G protein-coupled receptor signaling pathway" 0.828456859665337
-241 0.366728769211533 2 141 "GO:0007189" "adenylate cyclase-activating G protein-coupled receptor signaling pathway" 0.684424325052249
-779 0.138732749135027 2 36 "GO:0007190" "activation of adenylate cyclase activity" 0.437454154249299
-1081 0.255564462742949 2 11 "GO:0007191" "adenylate cyclase-activating dopamine receptor signaling pathway" 0.591637206423786
188 0.621371902074675 2 69 "GO:0007193" "adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway" 0.842985637376977
704 0.284383520536903 2 23 "GO:0007194;GO:0031280;GO:0051350" "negative regulation of lyase activity" 0.616022042486393
-178 0.844678865046115 6 12 "GO:0007196" "adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway" 0.941401933296644
-203 0.545804896588937 3 89 "GO:0007200" "phospholipase C-activating G protein-coupled receptor signaling pathway" 0.804142081583573
259 0.622451618597759 2 36 "GO:0007202" "activation of phospholipase C activity" 0.842985637376977
159 0.470889556205619 2 208 "GO:0007204" "positive regulation of cytosolic calcium ion concentration" 0.75802495652632
122 0.841093122529088 3 27 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.940669406807156
-742 0.164379644624716 2 35 "GO:0007212" "dopamine receptor signaling pathway" 0.473646316860676
-119 0.862429062823427 2 21 "GO:0007213" "G protein-coupled acetylcholine receptor signaling pathway" 0.947228495316204
-250 0.703599610494798 2 23 "GO:0007214" "gamma-aminobutyric acid signaling pathway" 0.880550615187598
218 0.605608935519763 2 56 "GO:0007215" "glutamate receptor signaling pathway" 0.834150595160852
-157 0.837002769467594 3 17 "GO:0007216" "G protein-coupled glutamate receptor signaling pathway" 0.939543560039568
389 0.259190639986153 3 84 "GO:0007218" "neuropeptide signaling pathway" 0.594391840909527
302 0.372986016107201 3 87 "GO:0007219" "Notch signaling pathway" 0.690548407331003
828 0.0185421215843303 5 81 "GO:0007224" "smoothened signaling pathway" 0.155416691825023
692 0.012787761313647 2 130 "GO:0007229" "integrin-mediated signaling pathway" 0.123847856419985
1031 0.0237173917785077 3 48 "GO:0007249" "canonical NF-kappaB signal transduction" 0.17224551326652
-49 0.947329395630352 3 18 "GO:0007250" "activation of NF-kappaB-inducing kinase activity" 0.979372040517217
821 0.03340282120831 7 67 "GO:0007254" "JNK cascade" 0.209791560994972
805 0.0343704698120678 2 69 "GO:0007259;GO:0097696" "receptor signaling pathway via STAT" 0.21126382111151
663 0.347542283669591 2 20 "GO:0007260" "tyrosine phosphorylation of STAT protein" 0.671511746533531
970 0.149115780431537 4 22 "GO:0007263" "nitric oxide mediated signal transduction" 0.453932478234605
378 0.0417206981234816 6 296 "GO:0007265;GO:0007264" "small GTPase mediated signal transduction" 0.234838117642552
-124 0.747905209786452 2 67 "GO:0007266" "Rho protein signal transduction" 0.902122783640312
66 0.608650569704977 2 627 "GO:0007267;GO:0023052" "signaling" 0.837076111676594
-41 0.815714115071578 2 331 "GO:0007268;GO:0098916;GO:0099537;GO:0099536" "synaptic signaling" 0.928862240337976
566 0.282066113498004 4 36 "GO:0007269" "neurotransmitter secretion" 0.613378971395358
946 0.203400257624331 2 18 "GO:0007271" "synaptic transmission, cholinergic" 0.523840886954283
273 0.691450674471515 2 21 "GO:0007274" "neuromuscular synaptic transmission" 0.875329578247657
473 0.00441369013286182 2 372 "GO:0007275" "multicellular organism development" 0.062994153289452
107 0.69709119019918 3 133 "GO:0007281" "germ cell development" 0.87791317221391
80 0.660886559696227 4 311 "GO:0007283;GO:0048232;GO:0007276" "gamete generation" 0.861408814505855
145 0.752927614498448 2 47 "GO:0007286" "spermatid development" 0.904095857793739
-1127 0.0322337988554371 2 36 "GO:0007292" "female gamete generation" 0.204962500308366
652 0.16113478225593 3 46 "GO:0007338" "single fertilization" 0.469116027679871
-429 0.427788270030487 4 34 "GO:0007339;GO:0035036" "sperm-egg recognition" 0.726793419335929
13 0.989627013402341 2 10 "GO:0007340" "acrosome reaction" 0.996754277298728
570 7.34499857383581e-05 4 504 "GO:0007346" "regulation of mitotic cell cycle" 0.00354512555243266
866 0.109574521952827 3 34 "GO:0007368;GO:0009855;GO:0009799" "determination of bilateral symmetry" 0.390004782047949
-300 0.519814955572418 2 46 "GO:0007369" "gastrulation" 0.787828648398522
391 0.0244571364221941 2 339 "GO:0007389" "pattern specification process" 0.175073600786203
68 0.945692427748785 2 10 "GO:0007398" "ectoderm development" 0.978880781653981
64 0.711244097324411 2 345 "GO:0007399" "nervous system development" 0.885453764154884
-349 0.443751902766179 2 48 "GO:0007405" "neuroblast proliferation" 0.739727895371507
-184 0.794280842105981 2 20 "GO:0007406" "negative regulation of neuroblast proliferation" 0.925122456318487
453 0.0615407631497486 3 172 "GO:0007409" "axonogenesis" 0.29082699587536
166 0.426129936365145 3 233 "GO:0007411;GO:0097485" "neuron projection guidance" 0.726017219945195
615 0.329657759489805 3 25 "GO:0007413;GO:0106030" "axonal fasciculation" 0.658173352640971
-261 0.466094482196204 6 78 "GO:0007416" "synapse assembly" 0.755270914155766
-133 0.622821926443814 2 137 "GO:0007417" "central nervous system development" 0.842985637376977
255 0.195559201511784 4 263 "GO:0007420" "brain development" 0.514277192794823
-661 0.151385805448454 2 47 "GO:0007422" "peripheral nervous system development" 0.456733352825506
397 0.17516743181862 4 117 "GO:0007423" "sensory organ development" 0.487633973842897
-529 0.561333077363497 3 12 "GO:0007435" "salivary gland morphogenesis" 0.813587262569179
222 0.740853304591901 2 22 "GO:0007492" "endoderm development" 0.899445496322467
1568 0.115854231138374 2 10 "GO:0007494" "midgut development" 0.401331293661157
96 0.838412879627734 2 45 "GO:0007498" "mesoderm development" 0.939952182656579
233 0.244884236316105 4 253 "GO:0007507" "heart development" 0.577529755855885
-1856 0.0508648290497158 5 11 "GO:0007512" "adult heart development" 0.263468384178865
437 0.150074711993613 2 109 "GO:0007517;GO:0061061" "muscle structure development" 0.455460449170873
258 0.508005226590845 2 66 "GO:0007519" "skeletal muscle tissue development" 0.780894996526774
302 0.59476995493824 2 31 "GO:0007520;GO:0000768;GO:0140253" "syncytium formation by plasma membrane fusion" 0.827843343796973
43 0.935215442915791 2 35 "GO:0007528" "neuromuscular junction development" 0.976446698780785
180 0.771666400606327 2 26 "GO:0007530" "sex determination" 0.911173975553
-589 0.403377392176707 3 20 "GO:0007548" "sex differentiation" 0.709893692012212
645 0.0343311915579818 2 108 "GO:0007565;GO:0044703;GO:0044706" "multi-multicellular organism process" 0.21126382111151
461 0.344157627656771 2 42 "GO:0007566" "embryo implantation" 0.67108398737662
