"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
110 0.749867170177031 2 35 "GO:0007525" "somatic muscle development" 0.843153980654322
634 0.00800942825303237 2 73 "GO:0007528;GO:1904396;GO:0051124" "neuromuscular junction development" 0.0392875197714807
-278 0.542038485017874 2 20 "GO:0007530" "sex determination" 0.683011500849191
305 0.0375078371276256 5 198 "GO:0007560;GO:0048563;GO:0009886;GO:0007552;GO:0048707" "post-embryonic animal morphogenesis" 0.11672813428385
885 0.0518743055933628 3 20 "GO:0007565" "female pregnancy" 0.145166040949015
-169 0.678074686044942 3 25 "GO:0007584" "response to nutrient" 0.793078542488688
122 0.835373135805397 2 12 "GO:0007585" "respiratory gaseous exchange by respiratory system" 0.904348899312265
853 0.012006932098835 2 36 "GO:0007586;GO:0022600" "digestion" 0.0525829356245888
-13 0.978840914889025 2 18 "GO:0007588" "excretion" 0.986270447449852
1263 0.0162479442477554 2 15 "GO:0007589" "body fluid secretion" 0.0654850732110673
241 0.517027361607844 3 30 "GO:0007591;GO:0040003;GO:0042337" "molting cycle, chitin-based cuticle" 0.663143789888322
268 0.510798967396319 4 25 "GO:0007596" "blood coagulation" 0.657537579848352
176 0.551208205439063 3 48 "GO:0007599;GO:0050817" "coagulation" 0.689251081694116
38 0.749538938369109 4 299 "GO:0007600" "sensory perception" 0.843153980654322
345 0.525572637806218 3 14 "GO:0007601;GO:0050962" "detection of light stimulus involved in sensory perception" 0.669254366127342
298 0.57078287387171 3 15 "GO:0007602;GO:0007603" "phototransduction" 0.704440920455266
217 0.255422691052358 2 115 "GO:0007606" "sensory perception of chemical stimulus" 0.422244650405
-40 0.886021198345548 2 54 "GO:0007608;GO:0050907" "detection of chemical stimulus involved in sensory perception" 0.93441361732172
349 0.000522996494479103 2 435 "GO:0007610" "behavior" 0.00569663873986469
699 0.0164920320987189 2 49 "GO:0007612" "learning" 0.0662175353075216
567 0.0329814723447629 4 59 "GO:0007613" "memory" 0.105785135654503
62 0.771157720093149 2 93 "GO:0007617;GO:0019098" "reproductive behavior" 0.856636933186323
233 0.449559138567393 4 44 "GO:0007619;GO:0060179" "male mating behavior" 0.605877925328136
262 0.301747203736218 3 65 "GO:0007622;GO:0048512" "rhythmic behavior" 0.46781829250783
223 0.255089047014265 2 109 "GO:0007623" "circadian rhythm" 0.422244650405
241 0.226745080691167 3 106 "GO:0007626" "locomotory behavior" 0.392314146895946
245 0.382308003360317 3 53 "GO:0007631" "feeding behavior" 0.540835291469051
1089 0.0536656121289656 3 13 "GO:0007632" "visual behavior" 0.14841895854417
351 0.186248694308584 2 59 "GO:0007635" "chemosensory behavior" 0.3445925319786
711 0.000397938052668986 2 104 "GO:0008015" "blood circulation" 0.00454419582725229
615 0.0508348189683475 5 42 "GO:0008016" "regulation of heart contraction" 0.142632966299564
35 0.884986227349431 2 70 "GO:0008033" "tRNA processing" 0.934249874199896
361 0.0589080061779254 3 115 "GO:0008038;GO:0008037" "cell recognition" 0.157438094408748
-626 0.233428100081137 2 15 "GO:0008039" "synaptic target recognition" 0.398554087276797
-228 0.685965014432183 2 13 "GO:0008049;GO:0016545;GO:0048065" "male courtship behavior" 0.799665033289768
946 0.0938208795528534 4 13 "GO:0008052;GO:0060582" "sensory organ boundary specification" 0.217549725076704
859 0.0104142311268613 2 37 "GO:0008063;GO:0008592" "Toll signaling pathway" 0.0473800919416639
585 0.0240428701013089 2 62 "GO:0008064;GO:0030832;GO:0030041" "regulation of actin filament length" 0.0874435892040755
336 0.382436005686326 2 28 "GO:0008088;GO:0098930" "axo-dendritic transport" 0.540835291469051
-417 0.497030006510889 4 11 "GO:0008089" "anterograde axonal transport" 0.64482678177934
621 0.00765605693092341 2 77 "GO:0008154" "actin polymerization or depolymerization" 0.0382622704030149
552 0.00529078199941632 2 107 "GO:0008202" "steroid metabolic process" 0.0301183638349258
289 0.408510176928934 3 34 "GO:0008203" "cholesterol metabolic process" 0.568967616916102
-1017 0.0974288471453523 3 11 "GO:0008214" "protein dealkylation" 0.221427429946852
503 0.207904124813047 2 26 "GO:0008217" "regulation of blood pressure" 0.370460034482309
411 8.89233891779624e-07 2 652 "GO:0008219;GO:0012501" "cell death" 3.93485997112484e-05
749 0.0997752802977098 2 20 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.225689771408238
606 8.52391806019949e-06 5 231 "GO:0008284" "positive regulation of cell population proliferation" 0.000215217837752388
996 1.82026057290018e-09 5 154 "GO:0008285" "negative regulation of cell population proliferation" 3.22186121403332e-07
884 0.0175399346237674 2 30 "GO:0008286;GO:0046626;GO:1900076" "insulin receptor signaling pathway" 0.0687358323632508
-11 0.976965533679431 3 29 "GO:0008298" "intracellular mRNA localization" 0.985175009004643
540 0.203404650785257 4 23 "GO:0008299" "isoprenoid biosynthetic process" 0.365508864862848
814 0.0181703856221633 5 35 "GO:0008306" "associative learning" 0.0702985410955826
288 0.654154044965776 6 10 "GO:0008334" "histone mRNA metabolic process" 0.77751717487818
885 0.0239282992436651 2 27 "GO:0008344" "adult locomotory behavior" 0.0871761708294077
388 0.492024254447356 4 13 "GO:0008347" "glial cell migration" 0.639962961693928
553 0.367491349517331 2 11 "GO:0008354" "germ cell migration" 0.529187543304957
183 0.560295943522316 3 42 "GO:0008356" "asymmetric cell division" 0.697429434595244
176 0.755735147541771 2 13 "GO:0008360" "regulation of cell shape" 0.847956393755268
634 0.0055360291774914 2 80 "GO:0008361" "regulation of cell size" 0.0309434894026098
191 0.350024511785554 2 100 "GO:0008406;GO:0045137" "development of primary sexual characteristics" 0.513079408580067
-846 0.167835809023777 2 11 "GO:0008535" "respiratory chain complex IV assembly" 0.321156088618471
835 0.000572619150376636 4 71 "GO:0008544" "epidermis development" 0.00605096057412923
557 0.0731500834034443 4 43 "GO:0008582" "regulation of synaptic assembly at neuromuscular junction" 0.181375667229375
272 0.530990917766112 2 22 "GO:0008584" "male gonad development" 0.672525169549924
363 0.313627450099973 2 32 "GO:0008585" "female gonad development" 0.479585820023285
854 0.103987515926944 2 15 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.23257159751735
209 0.0694861984313839 2 326 "GO:0008610" "lipid biosynthetic process" 0.175910232977663
-747 0.223553161136757 6 11 "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" 0.390804044653886
1312 0.0158617654675498 2 14 "GO:0008630;GO:0072332" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.0642946371241904
134 0.747565196274266 2 24 "GO:0008637" "apoptotic mitochondrial changes" 0.842388831723546
-512 0.0280304402120739 2 77 "GO:0008643" "carbohydrate transport" 0.0941214429685951
161 0.664389410384482 3 30 "GO:0008645;GO:0015749;GO:0034219;GO:1904659" "carbohydrate transmembrane transport" 0.784797218535759
631 0.024344238802297 3 53 "GO:0008652;GO:1901607" "amino acid biosynthetic process" 0.0874887247800518
129 0.139440655078674 2 591 "GO:0009057;GO:0044265" "macromolecule catabolic process" 0.282606823842656
-171 0.482612730817325 4 70 "GO:0009062;GO:0072329;GO:0019395;GO:0034440" "monocarboxylic acid catabolic process" 0.633356149550958
-75 0.761933163330274 2 69 "GO:0009063;GO:1901606" "amino acid catabolic process" 0.849971659093226
-90 0.759789473964233 7 48 "GO:0009064" "glutamine family amino acid metabolic process" 0.849077989972021
-876 0.0956136747396857 2 15 "GO:0009065" "glutamine family amino acid catabolic process" 0.219994476089077
137 0.687093187596341 2 36 "GO:0009066" "aspartate family amino acid metabolic process" 0.800046728423286
-29 0.952811874452107 2 17 "GO:0009068" "aspartate family amino acid catabolic process" 0.971566212835466
419 0.237248601510854 2 33 "GO:0009069" "serine family amino acid metabolic process" 0.403455588157769
447 0.365044972411575 2 17 "GO:0009070" "serine family amino acid biosynthetic process" 0.527708379271368
192 0.754236652749603 2 11 "GO:0009071" "serine family amino acid catabolic process" 0.846722331099449
700 0.0796947720520373 3 26 "GO:0009072" "aromatic amino acid metabolic process" 0.193232529496036
265 0.625777141533166 2 14 "GO:0009074" "aromatic amino acid family catabolic process" 0.753243433747415
338 0.519782728522851 3 15 "GO:0009081" "branched-chain amino acid metabolic process" 0.665472281725458
396 0.500471496886154 3 12 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.646988106747529
67 0.679522437270384 2 159 "GO:0009100;GO:0009101" "glycoprotein metabolic process" 0.793718900090354
392 0.523046755345707 3 11 "GO:0009110" "vitamin biosynthetic process" 0.667211159527512
492 0.165627890271348 2 33 "GO:0009112" "nucleobase metabolic process" 0.319028996199089
458 0.28104320908593 2 23 "GO:0009116" "nucleoside metabolic process" 0.445474459775011
268 0.436953849378336 3 35 "GO:0009123;GO:0009161" "nucleoside monophosphate metabolic process" 0.593787572667681
658 0.093328123134987 2 27 "GO:0009124;GO:0009156" "nucleoside monophosphate biosynthetic process" 0.216717897646065
107 0.81028072428358 4 21 "GO:0009126;GO:0009167" "purine nucleoside monophosphate metabolic process" 0.886675042956375
657 0.263107353376127 5 12 "GO:0009129;GO:0009130;GO:0009174;GO:0009173" "pyrimidine nucleoside monophosphate biosynthetic process" 0.428887197675283
524 0.05690181809925 5 55 "GO:0009132;GO:0009135;GO:0009179;GO:0009185;GO:0046031;GO:0046939" "nucleoside diphosphate metabolic process" 0.154354357142793
281 0.619159790625513 2 13 "GO:0009147;GO:0009148;GO:0009208;GO:0009209" "pyrimidine nucleoside triphosphate metabolic process" 0.748063364783043
317 0.00700863448386101 3 313 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.0362794864835014
260 0.658496781399291 4 12 "GO:0009163;GO:0034404;GO:1901659" "glycosyl compound biosynthetic process" 0.780059767814888
152 0.787692978009259 3 13 "GO:0009164;GO:0034656" "nucleobase-containing small molecule catabolic process" 0.868886886268047
245 0.161845416568176 2 138 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.315665440579252
571 0.293705926818394 2 14 "GO:0009166" "nucleotide catabolic process" 0.458362519149353
535 0.325321264668132 6 14 "GO:0009168;GO:0009127" "purine ribonucleoside monophosphate biosynthetic process" 0.49250346839281
407 0.265854345842138 2 31 "GO:0009187;GO:0052652" "cyclic nucleotide metabolic process" 0.431708433156499
232 0.592344158638046 5 22 "GO:0009190" "cyclic nucleotide biosynthetic process" 0.723484182258315
-233 0.510710524230643 3 33 "GO:0009206;GO:0009145;GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 0.657537579848352
597 0.213847162831912 6 18 "GO:0009218;GO:0009220" "pyrimidine ribonucleotide metabolic process" 0.378194316282249
-1038 0.0305388572652293 2 18 "GO:0009225;GO:0009226" "nucleotide-sugar metabolic process" 0.0997915889713031
-596 0.31000826261079 4 12 "GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 0.47576093774019
240 0.204022087202587 2 118 "GO:0009266" "response to temperature stimulus" 0.365890314725313
39 0.907915917904503 4 36 "GO:0009267" "cellular response to starvation" 0.946692886415888
56 0.921204340304103 6 13 "GO:0009301" "snRNA transcription" 0.954300131909693
674 0.232571967576731 6 13 "GO:0009303" "rRNA transcription" 0.397466950585503
239 0.240171383622664 5 101 "GO:0009306;GO:0050708" "protein secretion" 0.406573653851951
-292 0.275528480672598 4 58 "GO:0009308;GO:0006576" "amine metabolic process" 0.441496486342762
-973 0.0325432651337673 4 20 "GO:0009309;GO:0042401" "amine biosynthetic process" 0.10473014415776
183 0.654079518781288 3 25 "GO:0009310;GO:0042402" "amine catabolic process" 0.77751717487818
527 0.259335692666828 3 19 "GO:0009311" "oligosaccharide metabolic process" 0.424694688684921
256 0.0957791579177806 3 179 "GO:0009314" "response to radiation" 0.219994476089077
548 0.253857354792266 5 18 "GO:0009395" "phospholipid catabolic process" 0.421481272950977
364 0.352927695426488 3 27 "GO:0009408" "response to heat" 0.515556000746809
-313 0.579222276247738 3 13 "GO:0009410;GO:0071466" "response to xenobiotic stimulus" 0.711137638583928
553 0.158229668630814 3 27 "GO:0009411" "response to UV" 0.310323006622206
-480 0.395035751615362 2 13 "GO:0009415" "response to water" 0.553466976537618
291 0.111097934445032 2 126 "GO:0009416" "response to light stimulus" 0.24389573416318
195 0.372838226448597 2 87 "GO:0009451" "RNA modification" 0.532176510735933
1081 0.039684435691292 2 15 "GO:0009453" "energy taxis" 0.121630218482401
293 0.375773820917339 2 38 "GO:0009566" "fertilization" 0.535005424519649
-129 0.575745997701935 2 79 "GO:0009581;GO:0009582" "detection of external stimulus" 0.708097567526873
80 0.778284934435368 2 51 "GO:0009583" "detection of light stimulus" 0.861426368285941
337 0.390216898362689 4 27 "GO:0009584" "detection of visible light" 0.54852461424378
28 0.912071628462205 3 66 "GO:0009593" "detection of chemical stimulus" 0.949075728495397
1096 0.0740807096756124 2 11 "GO:0009595" "detection of biotic stimulus" 0.182749625262486
615 0.00021343735860269 3 153 "GO:0009611" "response to wounding" 0.00278123282007432
52 0.879064373664107 2 36 "GO:0009612" "response to mechanical stimulus" 0.931238269158386
1156 1.15184092306989e-05 2 60 "GO:0009615;GO:0140546" "response to virus" 0.000268847266000049
333 0.0390646503083584 2 163 "GO:0009617" "response to bacterium" 0.120425714448408
542 0.132517321679588 2 32 "GO:0009620" "response to fungus" 0.271686091937688
206 0.033028438137302 2 476 "GO:0009628" "response to abiotic stimulus" 0.105785135654503
-112 0.848599284057685 2 12 "GO:0009629" "response to gravity" 0.911618752779965
274 0.468315879844806 3 29 "GO:0009636" "response to toxic substance" 0.621450553515724
-139 0.722232097272968 2 27 "GO:0009712;GO:0006584" "catechol-containing compound metabolic process" 0.827858054294541
550 1.51017032304971e-08 2 470 "GO:0009719;GO:0071495" "response to endogenous stimulus" 1.52742941245599e-06
591 8.61276657671987e-06 2 243 "GO:0009725" "response to hormone" 0.000215217837752388
398 0.108587762105592 2 68 "GO:0009743;GO:0009746;GO:0034284" "response to carbohydrate" 0.24000042321777
215 0.498939727354489 2 41 "GO:0009755;GO:0030518;GO:0043401" "hormone-mediated signaling pathway" 0.645794016393013
405 3.6637251787332e-06 3 590 "GO:0009790" "embryo development" 0.000116145556412378
279 0.0169181589383779 2 317 "GO:0009791" "post-embryonic development" 0.0674263994307959
413 0.000929819239944089 4 276 "GO:0009792" "embryo development ending in birth or egg hatching" 0.00840398325804785
547 0.0051223110939694 2 110 "GO:0009798" "axis specification" 0.0295646433793234
577 0.0286595787661464 3 60 "GO:0009799;GO:0009855" "determination of bilateral symmetry" 0.095412139967547
553 5.30912757399847e-10 2 566 "GO:0009887" "animal organ morphogenesis" 1.25295410746364e-07
300 8.58331926933934e-05 2 801 "GO:0009891;GO:0010557;GO:0031328;GO:0051254;GO:0045935" "positive regulation of biosynthetic process" 0.001424294541256
349 0.00153747235143498 4 359 "GO:0009894;GO:0031329" "regulation of catabolic process" 0.0121850420688354
545 0.0102287013010346 5 93 "GO:0009895;GO:0031330" "negative regulation of catabolic process" 0.0472159201076816
868 0.00195897499468896 4 53 "GO:0009913" "epidermal cell differentiation" 0.0144977801000674
780 0.0331699154170898 3 31 "GO:0009950" "dorsal/ventral axis specification" 0.105785135654503
430 0.0416185682187247 3 94 "GO:0009952" "anterior/posterior pattern specification" 0.124855704656174
779 0.000112939770928163 3 103 "GO:0009953" "dorsal/ventral pattern formation" 0.00178147535537981
-51 0.923387533659684 3 15 "GO:0009954" "proximal/distal pattern formation" 0.954300131909693
562 2.82793750013281e-09 2 497 "GO:0009967;GO:0010647;GO:0023056" "positive regulation of signaling" 4.40360423172093e-07
622 0.00508521069118747 3 85 "GO:0009994;GO:0048599" "oocyte differentiation" 0.0294304836732485
1242 3.82052291943849e-08 2 82 "GO:0010001" "glial cell differentiation" 3.52816986125537e-06
320 0.0435266754389912 2 169 "GO:0010035" "response to inorganic substance" 0.128225601431924
457 0.0215543843025511 4 106 "GO:0010038" "response to metal ion" 0.0813170732835143
613 0.296790990845586 3 12 "GO:0010092;GO:0060914" "heart formation" 0.461235380873883
301 0.469372970193763 3 24 "GO:0010160" "formation of animal organ boundary" 0.622314724526562
319 0.603524164372581 3 11 "GO:0010166" "wax metabolic process" 0.734184035009944
-61 0.893249890469861 2 20 "GO:0010171" "body morphogenesis" 0.936457436998018
599 0.113587189948616 2 29 "GO:0010212" "response to ionizing radiation" 0.24670499345314
572 0.187698667164669 3 22 "GO:0010232" "vascular transport" 0.346069417584858
558 1.1379879245054e-06 2 330 "GO:0010243;GO:1901698" "response to nitrogen compound" 4.64824298394129e-05
-39 0.783375595038495 2 209 "GO:0010256" "endomembrane system organization" 0.866609252011335
-418 0.224985093365116 2 35 "GO:0010257" "NADH dehydrogenase complex assembly" 0.391206565702028
388 0.296546991710093 3 30 "GO:0010389;GO:1902750" "regulation of G2/M transition of mitotic cell cycle" 0.461235380873883
769 0.0589281003083589 4 25 "GO:0010453;GO:0042659" "regulation of cell fate commitment" 0.157438094408748
325 0.596815485759875 2 11 "GO:0010454" "negative regulation of cell fate commitment" 0.727710910649988
1029 0.0684227613555231 5 13 "GO:0010458" "exit from mitosis" 0.174258315297443
323 0.384635689419639 3 30 "GO:0010466" "negative regulation of peptidase activity" 0.542474239261164
192 0.651629970379886 2 23 "GO:0010469" "regulation of signaling receptor activity" 0.775384905931024
121 0.370686971449245 2 236 "GO:0010498;GO:0006511" "ubiquitin-dependent protein catabolic process" 0.53126796717827
362 0.0991624691621882 3 87 "GO:0010506" "regulation of autophagy" 0.224782374066689
1535 0.000553821245632365 3 21 "GO:0010507" "negative regulation of autophagy" 0.00594099154405628
-31 0.941119050048849 2 24 "GO:0010508" "positive regulation of autophagy" 0.965157210903558
199 0.745458524613458 5 11 "GO:0010522" "regulation of calcium ion transport into cytosol" 0.842388831723546
570 0.295038759237777 -1 14 "GO:0010528" "obsolete regulation of transposition" 0.459766929289096
278 0.00076608792066476 2 668 "GO:0010558;GO:0009890" "negative regulation of biosynthetic process" 0.00753319788653681
100 0.859712998848944 2 13 "GO:0010559;GO:1903018" "regulation of glycoprotein biosynthetic process" 0.91687075546364
420 0.00339465427914411 6 207 "GO:0010562;GO:0042327;GO:0045937" "positive regulation of phosphorus metabolic process" 0.021848101794637
566 0.000843143129756706 2 147 "GO:0010563;GO:0045936" "negative regulation of phosphorus metabolic process" 0.00803065474261544
621 4.18653182285158e-08 5 338 "GO:0010564;GO:0051726" "regulation of cell cycle" 3.5568774366947e-06
363 0.285388469446192 2 36 "GO:0010565" "regulation of cellular ketone metabolic process" 0.44965112825793
921 0.11685776482003 2 12 "GO:0010591;GO:1902745" "positive regulation of lamellipodium organization" 0.251985677642379
937 0.0273457599352247 2 23 "GO:0010594" "regulation of endothelial cell migration" 0.092783377160411
419 0.000606233753918501 2 289 "GO:0010608;GO:0034248;GO:2000112" "post-transcriptional regulation of gene expression" 0.00631196320256322
420 0.162910107161508 2 46 "GO:0010623" "programmed cell death involved in cell development" 0.315712652929784
483 0.00296846472479418 2 160 "GO:0010628" "positive regulation of gene expression" 0.0199625857179783
173 0.183965231195986 3 254 "GO:0010629" "negative regulation of gene expression" 0.341685047157203
571 0.0241734069510691 2 65 "GO:0010632" "regulation of epithelial cell migration" 0.0874449650185785
511 0.117778188804182 2 39 "GO:0010634" "positive regulation of epithelial cell migration" 0.252143285478402
491 0.00159386434544143 6 175 "GO:0010638" "positive regulation of organelle organization" 0.0125383995174726
817 1.6210997207408e-05 3 117 "GO:0010639" "negative regulation of organelle organization" 0.000351348551719741
662 0.207498243067713 3 15 "GO:0010640;GO:0048008" "platelet-derived growth factor receptor signaling pathway" 0.370047244564083
437 3.32282845497028e-06 3 503 "GO:0010648;GO:0023057;GO:0048585;GO:0009968" "negative regulation of response to stimulus" 0.000112026787910427
853 0.130843247394667 3 13 "GO:0010657;GO:0010660" "muscle cell apoptotic process" 0.269816560646867
-89 0.844715250125261 4 20 "GO:0010669" "epithelial structure maintenance" 0.910286753559642
850 0.131960424523319 5 13 "GO:0010677;GO:0045912" "negative regulation of carbohydrate metabolic process" 0.271225913868129
1638 0.000905160900810677 5 17 "GO:0010717" "regulation of epithelial to mesenchymal transition" 0.00828690410914603
869 3.49275146641685e-06 3 120 "GO:0010720" "positive regulation of cell development" 0.000112403092646506
862 0.000113229365808039 3 84 "GO:0010721" "negative regulation of cell development" 0.00178147535537981
-72 0.910715662507662 5 10 "GO:0010737" "protein kinase A signaling" 0.948369992035899
701 0.232604246505546 2 12 "GO:0010742;GO:0090077;GO:0010743" "foam cell differentiation" 0.397466950585503
1346 0.00120509171469832 2 24 "GO:0010769;GO:0010770" "regulation of cell morphogenesis involved in differentiation" 0.0102384592080769
1090 0.0273341969255061 4 17 "GO:0010799;GO:0018107" "peptidyl-threonine phosphorylation" 0.092783377160411
758 0.00739828676805019 3 52 "GO:0010810" "regulation of cell-substrate adhesion" 0.0373253232668375
870 0.0782366436966589 2 17 "GO:0010811" "positive regulation of cell-substrate adhesion" 0.190786028945699
1506 0.00228397677519038 3 17 "GO:0010812;GO:0001953;GO:0150118" "negative regulation of cell-substrate adhesion" 0.0160634657963721
508 0.000880062527800586 3 182 "GO:0010817" "regulation of hormone levels" 0.00819847723266862
445 0.138573121331594 6 46 "GO:0010821" "regulation of mitochondrion organization" 0.2813855733349
-65 0.881494262601245 2 22 "GO:0010822" "positive regulation of mitochondrion organization" 0.932417237930799
1553 0.00430780645959709 4 14 "GO:0010823" "negative regulation of mitochondrion organization" 0.025920059263978
640 0.223266252047541 2 15 "GO:0010827;GO:0046323" "regulation of glucose transmembrane transport" 0.390804044653886
791 0.161005864158192 2 13 "GO:0010840;GO:0042746" "regulation of circadian sleep/wake cycle, wakefulness" 0.314605754804048
108 0.832468576390998 3 16 "GO:0010866;GO:0019432" "triglyceride biosynthetic process" 0.902505571952494
322 0.553574701350093 8 14 "GO:0010874;GO:0033344" "cholesterol efflux" 0.691236135019164
73 0.624941219042532 3 189 "GO:0010876" "lipid localization" 0.75298497778026
102 0.851016251546966 2 14 "GO:0010878;GO:0010885" "cholesterol storage" 0.913369640366729
243 0.451602307296135 4 40 "GO:0010883;GO:0019915" "lipid storage" 0.607860139858676
532 0.345635576132012 2 13 "GO:0010884" "positive regulation of lipid storage" 0.50941555790905
288 0.597175196451473 2 14 "GO:0010893;GO:0045940" "positive regulation of steroid biosynthetic process" 0.727710910649988
19 0.955876881015042 6 37 "GO:0010921" "regulation of phosphatase activity" 0.973756592458489
-244 0.64187812557215 3 15 "GO:0010923;GO:0035308" "negative regulation of phosphatase activity" 0.766357020076024
640 0.000862073108136747 2 114 "GO:0010927" "cellular component assembly involved in morphogenesis" 0.0081743003646538
278 0.0909461233041813 -1 156 "GO:0010942;GO:0043068" "obsolete positive regulation of cell death" 0.212507773265216
733 2.76527687750743e-05 6 138 "GO:0010948;GO:0045786;GO:1901988" "negative regulation of cell cycle" 0.00055937600836436
205 0.552790245664286 2 35 "GO:0010950;GO:0010952;GO:2001056" "positive regulation of peptidase activity" 0.690662636347614
480 0.345260983266955 4 16 "GO:0010951" "negative regulation of endopeptidase activity" 0.50941555790905
598 0.0028931904490243 3 104 "GO:0010959;GO:0034765;GO:1904062" "regulation of metal ion transport" 0.0195704984513618
400 0.0404130578156183 3 110 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 0.122879915280563
457 0.354830443736309 4 17 "GO:0010972;GO:0044818" "negative regulation of G2/M transition of mitotic cell cycle" 0.516913485936845
803 7.35403644525192e-07 7 161 "GO:0010975" "regulation of neuron projection development" 3.47110520215891e-05
1280 0.00109568817559667 3 27 "GO:0010976" "positive regulation of neuron projection development" 0.00953787575806282
442 0.260010869421482 2 27 "GO:0010977" "negative regulation of neuron projection development" 0.425144793418959
1191 0.0348213706196851 2 13 "GO:0014009;GO:0060251" "glial cell proliferation" 0.110703576191156
1283 0.0025117230356268 3 23 "GO:0014013" "regulation of gliogenesis" 0.0174914745169552
1671 0.00444942862668803 2 12 "GO:0014014" "negative regulation of gliogenesis" 0.026324753211937
884 0.117393807513062 2 13 "GO:0014015" "positive regulation of gliogenesis" 0.2521177423233
1490 0.000192419399909665 4 26 "GO:0014016" "neuroblast differentiation" 0.00256675318237908
1982 0.000446482044458705 2 13 "GO:0014017" "neuroblast fate commitment" 0.00496506734256696
1136 0.0367254214329532 4 14 "GO:0014031;GO:0048864" "mesenchymal cell development" 0.115203395284079
2153 0.000137077945680016 5 13 "GO:0014037;GO:0014044;GO:0032292" "Schwann cell differentiation" 0.00202189969878024
276 0.63836756445837 2 12 "GO:0014046;GO:0050432;GO:0050433" "catecholamine secretion" 0.763455474806934
496 0.175486527275783 -1 31 "GO:0014065;GO:0048015" "phosphatidylinositol-mediated signaling" 0.331318563496678
446 0.339584696828417 -1 19 "GO:0014066" "obsolete regulation of phosphatidylinositol 3-kinase signaling" 0.505804976201653
360 0.00860171593932107 2 228 "GO:0014070" "response to organic cyclic compound" 0.0411844302909286
318 0.329582927257483 2 39 "GO:0014074;GO:0046683" "response to purine-containing compound" 0.49498230054641
602 0.0235983032082182 5 59 "GO:0014706" "striated muscle tissue development" 0.0862698726579268
1440 0.0189211342160262 5 11 "GO:0014743" "regulation of muscle hypertrophy" 0.0728052338312312
2131 2.82394132919958e-05 4 16 "GO:0014812;GO:0014909;GO:0014910" "muscle cell migration" 0.00056585390407735
371 0.510530633009608 3 13 "GO:0014855" "striated muscle cell proliferation" 0.657537579848352
983 0.0269774064978043 2 21 "GO:0014896;GO:0014897" "muscle hypertrophy" 0.0921222048252996
254 0.383378103342512 6 49 "GO:0014902" "myotube differentiation" 0.541419608709771
632 0.325876449747808 2 10 "GO:0014904" "myotube cell development" 0.492641693426579
-22 0.810751579718349 2 517 "GO:0015031" "protein transport" 0.88673344764252
262 0.60606308814194 2 16 "GO:0015695" "organic cation transport" 0.736008004124346
428 0.195297679530842 3 38 "GO:0015698" "inorganic anion transport" 0.355756664942975
315 0.270675135986653 3 51 "GO:0015718" "monocarboxylic acid transport" 0.43686473315779
-182 0.523653956182845 2 51 "GO:0015748" "organophosphate ester transport" 0.667211159527512
-895 0.00126648933785493 3 54 "GO:0015766;GO:0015772" "oligosaccharide transport" 0.0106325033739283
-197 0.698887922051148 2 16 "GO:0015800" "acidic amino acid transport" 0.808958008957296
-769 0.13052826483356 2 16 "GO:0015804" "neutral amino acid transport" 0.269428604962567
-808 0.0835814479981129 2 19 "GO:0015807" "L-amino acid transport" 0.199513613934539
-156 0.34584615560492 2 154 "GO:0015849;GO:0046942;GO:0015711" "organic anion transport" 0.50941555790905
420 0.0733349127653245 2 76 "GO:0015850" "organic hydroxy compound transport" 0.181375667229375
535 0.228973785282926 2 21 "GO:0015872;GO:0051937;GO:0015844" "monoamine transport" 0.394087347154066
599 0.113357660455413 2 29 "GO:0015908" "fatty acid transport" 0.246692285663214
438 0.361817568092386 3 18 "GO:0015909" "long-chain fatty acid transport" 0.525290850736998
-436 0.241375735018023 3 30 "GO:0015914" "phospholipid transport" 0.407537409521686
501 0.0995757317804732 6 45 "GO:0015918;GO:0030301" "sterol transport" 0.225478522709728
102 0.608284865172587 2 105 "GO:0015931;GO:0050657;GO:0050658;GO:0051236" "nucleobase-containing compound transport" 0.737862394989477
190 0.273351359055226 3 140 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.439514221524073
360 0.111109117976569 1 82 "GO:0016032" "viral process" 0.24389573416318
-77 0.890915791012678 5 13 "GO:0016048;GO:0050951;GO:0050955;GO:0050960;GO:0050961" "sensory perception of temperature stimulus" 0.935500573441662
434 0.00386095027690331 2 188 "GO:0016049" "cell growth" 0.0239934242204308
6 0.973430363630045 2 120 "GO:0016050" "vesicle organization" 0.984619510508283
570 0.0150800446612629 3 76 "GO:0016051" "carbohydrate biosynthetic process" 0.0619536070803141
535 0.0121317901974175 2 92 "GO:0016052" "carbohydrate catabolic process" 0.0529115449267244
